 psiR psiI
135 -0.018472415305485268 -0.019175413297335048
136 -0.009568642450848035 0.042621205339837515
137 -0.021675384964703778 -0.008477601800249729
138 -0.005386144013610125 0.016303723753784
139 -0.013219547614251925 0.003097261098968882
140 0.026587238373747178 0.02378621987654202
141 -0.015643023159840033 -0.0009248706844863729
142 -0.020084977734041522 0.005866804081641619
143 -0.006544004159492376 0.02156831065013458
144 0.010197169485815519 0.05063761656717809
145 -0.021308094048823632 -0.009848755685400511
146 -0.014541066294507944 0.010276967458856354
147 -0.00981399106496825 0.017733066038446627
148 -0.006052081809785701 0.02022636101379972
149 -0.013121489225955822 -0.0027575831296406178
150 -0.008915787767005736 0.014364983398593115
151 -0.006396579909925501 -0.006040556102808691
152 0.02175887205132483 0.02340880624916116
153 -0.011093045986844742 -0.001919936529120962
154 -0.011325709831959232 0.007419740156525618
155 -0.00016718320549830024 0.01469906554329701
156 -0.017196497985794784 0.01743071983237847
157 -0.007561512093161386 -0.004931236173892827
158 0.0012414927121764362 0.007679021469146064
159 -0.004195915269943448 -0.015191815733560508
160 0.05627816494581965 0.024584473711346234
161 -0.020419547724144324 0.01082893759696714
162 -0.006297544859384557 0.015997489689137587
163 0.009567260130939 0.027233615257366433
164 -0.0060520818097858035 0.02022636101379974
165 -0.009697476191192784 0.005598496962056304
166 0.01110278107523722 0.0160747398650924
167 -0.010823852735154186 -0.01176617441411867
168 0.0003352867242715869 0.028356392569284006
169 -0.0139783492835609 -0.004931165771080808
170 -0.0061413046448847985 0.010094608335165551
171 -0.007096356671130281 0.0051201743830473975
172 0.008565234349604328 0.018725158681821175
173 -0.01094564051273421 -0.002091825325673214
174 -0.010184965185513553 0.0064022869586297226
175 -0.004626970065413387 0.00712835787753077
176 0.020706032097475634 0.030285964611842645
177 -0.014463891931279648 -0.002510223111158444
178 -0.01093684090979226 0.007101912337919939
179 -0.0024687620624622014 0.017426637031308204
180 -0.01010179049372171 0.016773088853816873
181 -0.00944138000154765 -0.00130958686172809
